diff_p20changeprop0.1,diff_p60changeprop0.1,diff_p20changeprop0.025,diff_p60changeprop0.025
0.112104373368357,0.0778863924063222,0.0285036859763544,0.0608756340788562
0.0875572997265114,0.0973202502070567,-0.00867432657055056,0.0510646667911949
0.137043217249468,0.0566780327364788,0.0691534815767119,0.0378310598751401
0.0995117407262138,0.143784433430504,0.00904285835789709,0.00270053876547427
0.075893286681058,0.127318323683227,0.0116367517117,0.0190722579716849
0.0455284782486,0.135569089514119,0.0454387496453652,0.00678336353640785
0.0491125433137662,0.0461544178561815,0.0391664367210384,0.0228757104126847
0.107030212716945,0.115304458293507,0.0718372109383313,0.0474099156617344
0.0631321421683021,0.137957356278386,0.0170411368630496,0.050077593594565
0.0685529049277642,0.128825273859515,-0.0229304747884084,0.036460554516287
0.090362902133012,0.108108205034395,0.029964780762072,0.0277469117149682
0.0769826332217779,0.137472166364576,0.019852999037746,0.0157533933501049
0.0971031944277133,0.103098249689068,0.0109920802316741,0.023222397007009
0.100116157027747,0.0760921645313547,0.0333830667649491,0.0163010793149009
0.104723648566312,0.120008829167303,0.0534835415868152,0.0286790630366092
0.14366958467009,0.114910107175493,0.0370087049544737,0.0288570072453697
0.0718161163423212,0.0999168862139521,0.0429750489118949,0.0236313999417533
0.121103035525289,0.141179396018218,0.046988622673699,0.00489729094097535
0.113485946228677,0.119793877251423,0.0539894657438363,0.0235462695019005
0.0584643812006299,0.107953543923344,0.0151210859687074,0.022803795201753
0.0768662627665184,0.117001655978692,0.0355981154679338,0.0327639569644759
0.126189374745301,0.133499748623967,0.0579126480576753,0.0505345073845567
0.13362439702944,0.0523094020762488,0.0189764645680917,0.0157699378616134
0.100812767084844,0.103034811514252,0.0509109234403599,0.0280085639618388
0.0957383581579586,0.0813851715209669,0.0325628216332468,0.0127596377854324
0.0857028984523373,0.068842310280962,0.0276329028778178,0.0304454958691714
0.107728747681191,0.0747428308578361,0.0739426756284486,0.0312989488365075
0.0795512196394824,0.0842883609722245,0.019366582332986,0.0167198937706859
0.0973421651187952,0.127175845257926,0.0105959749429575,0.0122633417116955
0.130345472467963,0.116553833840689,0.0129143212122986,0.0169069234925465
0.102258182617595,0.105619227246334,0.0412375725939879,-0.00390355709377954
0.0793900773066488,0.120813838141948,0.0833551878669551,0.00867176283349891
0.0315282254240994,0.118433789285169,0.0817580075359795,0.00832948375836706
0.111079263015959,0.0868074176797166,0.0183407671887594,0.0232535783139897
0.0693020866692705,0.102990353321409,0.0175769899150113,0.0295147642078318
0.121107185038308,0.164232300761172,0.0126883976066279,0.0419048643206323
0.101224528416553,0.14781299905418,0.0868898629009752,0.0457989948926689
0.0901380863601964,0.148441420040712,0.00763142361459435,0.0252731768500576
0.111335376794396,0.0892477727778759,0.0313435435391537,0.0333812198822852
0.126178540480591,0.151364346311164,0.036668263544133,0.0357696126977267
0.122846263358963,0.136651064328933,-0.0116783374223395,0.0107117669818571
0.0999802640023437,0.116432124458712,0.0569299286316459,0.0337537929913437
0.0961910616608778,0.0737684065236609,0.0132613273136595,-0.00195736278898617
0.145472920145173,0.100043584405452,0.0470728049198961,0.0329601030070934
0.0746320321928481,0.102012294491872,0.00407015720403059,0.039489931805784
0.0851929328932362,0.0544482232365312,0.0182122141211336,0.0404693703314952
0.0678770149089982,0.113834935048783,0.0552053170115382,0.0114981090856732
0.0732760990671056,0.113491869235624,-0.0238131685598303,0.0206131664587856
0.0903154157818281,0.152479877149099,0.0490665768483698,0.0265166448584752
0.0625709767357043,0.155598940640261,0.0481921240616751,0.0143221362426301
0.0896792370185888,0.142400602865892,-0.0213661837339898,0.0429492339729627
0.0660507424021951,0.0956033777361888,0.0466271502356713,0.0364882601962547
0.0151857183216555,0.11935377669794,0.00128443789984434,0.0366020870157102
0.0810685797022553,0.119413307189841,-0.00925980041810393,0.0442803069644797
0.0353158567930588,0.142799774047217,0.00766081548922182,0.0105300166667887
0.0999975242729103,0.138912684901616,0.0754058031734839,0.0139384711715386
0.113948153868919,0.0927352466679813,0.0184557571903523,0.0434213753374283
0.09434577576932,0.136116766860239,-0.0120330087415593,0.0486246137466301
0.0754383753905172,0.143295428770074,0.0885631577656175,0.000270410301227098
0.0863516584033335,0.100339788889812,-0.0201348062378089,0.0181337109802033
0.111868335553315,0.121133648703055,0.0303886323424007,0.0181159057280408
0.078516914637737,0.142609096563455,0.048182565229795,0.0505419439502358
0.114420777627834,0.100064173289789,0.0361866815813435,0.032287062175944
0.0659935221433228,0.15804243580433,0.0324577250057266,0.00880272146077066
0.0545174410959571,0.177276870173435,0.0367246103366174,0.0124116465823634
0.0926217364474848,0.110407278395138,-0.0634577699793117,0.0458312891651101
0.0942647256151338,0.109590625207166,0.0502121394536366,0.0457019064745643
0.0844524617261593,0.126556638643252,-2.25512874424405E-05,0.0173427298581497
0.0760113688027096,0.069187053358396,-0.0028809456651383,0.0417549805727461
0.0961357778065219,0.123248527440496,0.0230179304637743,0.0280376462128057
0.0875072049083675,0.0638836567727925,0.0124496496006118,0.0298781464747705
0.110157014823238,0.157155587865362,0.0796445066669992,0.0468128232573376
0.0581881238928287,0.0993851319504588,0.0144392235806694,0.0207735838851995
0.113230548009467,0.115513481425215,-0.00559305585468794,-0.00883534235646466
0.047518533648064,0.131417867784933,0.0744108280664306,0.0246094752300809
0.0858574815363389,0.120640050777683,0.0278779324441164,0.0381898020430491
0.0471718465515257,0.0816083409486621,0.0638199475832053,0.0144609654436912
0.0765227894853064,0.112142441636445,0.0629509598249633,0.00845634573439791
0.101196274080314,0.120988870284431,0.0266672878191521,0.0324493834846095
0.074920170978874,0.129900832885608,0.114396784386708,0.0545840631197949
0.111837082410527,0.127413170886249,0.0326055030610233,0.0145421913572779
0.0555317396519813,0.0695036535343564,-0.0114017477266602,0.0358766693094349
0.123500142136551,0.110798491481331,0.048466123110901,0.0142344320452945
0.116782424743852,0.115443424615961,0.0416446162482167,0.0124742646198268
0.0708885363371596,0.122994426720435,0.0177628644322518,0.0219901944117551
0.115652557778371,0.0531279652959044,0.0576887409647341,0.0211338727881216
0.118458050382458,0.116762605201752,0.0198529330957125,0.00139873847456629
0.116090793964219,0.116567435754195,0.00355392221651019,0.0329703172297185
0.0974326453202244,0.158612547005389,0.1000629699606,0.0313736313062676
0.0661230676250409,0.1372390884832,0.0739158397002422,-0.000587069374218929
0.0693067015456693,0.126865181442379,0.0693752281295161,-0.00308371502166971
0.0655403347433978,0.0802185605185214,0.0824101555737012,0.0116906502841051
0.106835208838237,0.152071550590044,0.0125290402135045,0.0307494377791195
0.126371953544729,0.0784941232568394,0.0303526519163217,0.0361651712092255
0.092514096713297,0.0629172795701731,0.0541653500170669,0.0271794969978655
0.112675166837149,0.144030313251598,0.00541425825876696,0.0127148972306285
0.0866983942899696,0.119473737113179,0.00753459812811008,0.0225085913080501
0.0740886776311112,0.0695085484376436,0.0351462431233815,-0.00504499681261827
0.0878917418008539,0.0819606271647753,0.0469787669944639,0.0095859053781423
0.0778761095936177,0.0783680866452611,0.0306296952272511,0.0183238549524813
0.0943008181412904,0.085633766464014,0.00611909833780533,0.0216562601015118
0.149553897635342,0.112311853591499,0.0205338440706296,0.0405584343689742
0.0844039666695713,0.14486254486016,0.0198727199174442,0.0368880286227726
0.111786529422383,0.123122476062155,0.0917093241469801,0.00657838185550441
0.0913439918398403,0.122962615727378,0.0336877160208424,0.017510016680062
0.0609682913841728,0.15380577031885,0.0139191401778291,0.00764270834615721
0.0899396936793574,0.120103774424269,-0.0102892904474002,0.022929142121812
0.0768713283634292,0.0698485158609341,-0.000261325338488105,0.0373815595899988
0.159547084184986,0.0891064954837724,0.013750512078359,0.0357674407321633
0.0932874989852842,0.121227753573183,-0.0177954492039867,0.0298477101635245
0.0715491782552775,0.0438776324857012,0.0504289992037694,-0.0301877060781558
0.0940442748804553,0.140963260626393,0.036727170830741,0.00348099906508814
0.0899737527132854,0.105861663587526,0.0138239884405492,0.0189860355371747
0.0794047487689754,0.107628505958944,0.0085056366838181,-0.0143185501944099
0.0871589428437778,0.0942761309332624,-0.0103319637884409,0.0420897655134773
0.08605871117068,0.0903206392341552,0.0406472623549544,0.0427913571531264
0.0520021579734354,0.149419580790008,0.0277493166069044,0.0398116861435958
0.0814353752914947,0.101427333585514,0.0514576862016539,0.0329580438379173
0.0886655839523197,0.0917902426265036,0.0852295042668169,0.01400552115452
0.0657179806109621,0.0863692298900406,-0.0106586008424688,0.0355558438364003
0.0788285421181869,0.121617146361617,0.0577406252073531,0.0318691954499535
0.0766222148603849,0.0970851740384617,0.0827322915594259,-0.000812546064419828
0.1355166320757,0.134906282179689,0.0194373043714661,0.0123541846117112
0.101155540571418,0.146433143557755,-0.0139571178178317,0.00432756862117156
0.0369885349076066,0.114453371292312,0.0655365739460196,0.0279122454003736
0.0793935016025107,0.14408280734984,0.0676298455363161,0.0179635079718471
0.0633892801384526,0.0992794583185522,0.0457950359380551,0.0123888612484322
0.0753944733007519,0.0729267411670566,-0.00233165492847787,0.0251899404418831
0.120102744675411,0.104234105846308,0.0460384767619352,-0.000309668648382222
0.0991510940721836,0.0999082961870805,0.00554430540286532,0.0273595587480792
0.0967433087472839,0.100661226561077,0.0731451410396197,0.029312300356516
0.0819888365960548,0.0740295288438438,0.080078712522351,-7.00698192401816E-06
0.0707886693078029,0.125905906794912,0.00926407253365658,0.0290326707795302
0.0526334573831395,0.0895531005356726,0.0263845997176987,0.00604172305296669
0.0555413987381401,0.0877736970974015,0.0234123163183572,0.0386847523053935
0.0441893341737265,0.0857790010826941,0.0115935294155495,0.0392855497469217
0.0822035041054836,0.139704099059762,0.0578437559484615,0.027396602620446
0.116223642651342,0.0968434323175708,0.0436055353564145,0.0363257275557012
0.0782779945275529,0.0600028700418871,0.0350011400643858,0.0191638834496864
0.061166915796008,0.108641029773582,0.0109188048072169,0.0259987060766367
0.0478652228586387,0.105594755713222,0.0512143452319324,-0.0149139331919463
0.091059861273258,0.0785535965236187,0.0207740864066848,0.0147533795007698
0.114404787580292,0.16376517887348,0.0482421210945253,-0.0107576795227503
0.128129496075829,0.0953364159539809,0.0504165075416297,0.0195007883253209
0.10413644167372,0.0853827723331998,0.000511098383533803,0.0430119325667503
0.0888847962371764,0.0919372416961775,0.0767401003763012,0.00202108483608077
0.100436348877463,0.177892685481843,0.0226792525826112,0.0188433527316454
0.0984647615024334,0.0826408100141717,0.0310296595685252,0.00485489830513086
0.115450341072714,0.103999681193948,0.0436480551196935,0.0303986780470431
0.118170116957659,0.109271198254061,0.0914612243408409,0.000173282836893995
0.0424862529238117,0.0874017257490695,0.0564053003897426,0.0343386664215197
0.106150699235908,0.0764480084177881,-0.000398918190684605,0.00914007071388745
0.0976724007069194,0.140337512366762,0.00727637312125695,-0.00286449419784729
0.123223674334586,0.107810089845358,0.0326367947607203,0.0297129927329437
0.104447140196254,0.0789729783577962,0.0512077101032103,0.0308745634239028
0.0868378880656611,0.0925133327123903,0.0363662210350015,0.04302922544571
0.122981606681789,0.0911351609065763,0.014497957549649,0.0106247134735677
0.0921897743434531,0.088526888986078,0.0289196282046656,0.0133386689769378
0.0858132983942532,0.097833989702042,-0.0344515905126792,0.0314041006282532
0.0831972871335799,0.0551472135564782,0.0476946501064538,0.0413174631377163
0.0874935546615793,0.171352494759249,-0.00299666518824215,0.024973064063386
0.0946493268116713,0.132699724577882,-0.0034735980136118,0.0429418441623539
0.129538849352505,0.124494739646803,0.0399321429268024,0.0271203836126167
0.0622906401516008,0.149528531682741,0.0424257921019925,0.00729083774166828
0.0833636659079218,0.148294190113472,0.0505993307167431,0.0268053666873352
0.115240751449165,0.0940290591857867,0.0390016173789515,0.0364193963458563
0.112180995965013,0.0675952212478343,0.0199934475759583,0.0286202124612641
0.0942181683252874,0.117797268623566,0.0213014023363408,0.0207586706049511
0.070240053805285,0.0510937135085071,0.0633673091785291,0.0404689192954731
0.136396892774754,0.0885526786438614,0.0625757094380368,0.0224218605088664
0.0900145696666044,0.0535959329229507,0.0125074905128221,0.0195014417716229
0.107213501249792,0.141018132054064,-0.00476097883147675,0.0171076801141198
0.111604666983844,0.0802020096713376,-0.0218973922293324,0.0175586284847282
0.10659569450858,0.126424432729749,0.0345484618104783,0.00606473380250305
0.08596378638351,0.117772231016981,-0.000904017593997497,0.035150530007702
0.0967561296576681,0.0125432142812303,0.0624005277526707,0.0306775742554839
0.0740611536330017,0.136632873283098,0.0236758643500032,-0.00532277983235996
0.104723512048547,0.12455509521269,0.0185208007885003,0.0350776174227845
0.104690359770887,0.138537610990223,-0.00408758018240019,0.0401540950724295
0.103486801668407,0.118164192566954,0.016003347304171,0.0121747721828654
0.0639730321798477,0.0469616758693808,0.0139645263297745,0.0489309459919209
0.100623189213812,0.106729881026498,0.0845383715245571,0.00240556839010175
0.0816953463843093,0.0767035508553604,0.104124291770273,0.0337057013299393
0.11051543926116,0.12444069919345,0.0318735371927534,0.00737221467466387
0.107127724568811,0.0932617002710446,0.00338537427232,-0.0085493463904639
0.0970613926309907,0.101742986127194,0.0464354570101455,0.0308371846234785
0.0362752028434297,0.0710290204415102,0.00688612080155959,-0.000478154603959946
0.0837677381795341,0.0961313014063198,-0.00305764067303871,0.0348431431757835
0.110342731116535,0.0823733151466471,0.0596854053705803,0.0188180754514596
0.117846822594217,0.171684921980576,0.0396196057174478,0.0326843981223527
0.0775315628346347,0.129497331701478,0.0401617701876674,0.0520918995478907
0.0443436551846748,0.0818166050950816,0.0388056747497274,0.050342672109924
0.049993634690314,0.101459028243455,0.00816672454286349,0.0294457075021837
0.0787201456101921,0.0993827094860559,0.031486766859209,0.025632963667
0.114875295410663,0.142018760340815,0.0131900414411994,0.0546546067316571
0.107102889518224,0.128250743689888,0.0369696795759942,0.0276516979538031
0.0653476589037695,0.0888211924936652,0.0311710030672226,-0.00929827188677412
0.0722083749319764,0.135144615734986,0.00883448898778794,0.0370694109433811
0.101419788782331,0.0487457497473951,-0.0145772607892691,0.0325208308181235
0.109871226511461,0.12404330594003,0.014730293280364,0.0426278816076732
0.0920787059654827,0.137421055841706,0.0524829071786833,0.025552776479779
0.069585642388644,0.129213285138933,0.0285740312054364,-0.00663173330239031
0.109580249729844,0.0509304004315753,0.0509137901176088,0.0382264396737179
0.0953675052902389,0.120317326342401,-0.00800834220148561,0.0155249968661693
0.0952462324636015,0.103653452409012,0.00609345251723015,0.0143330806477459
0.0794064341616123,0.100318118763574,-0.0483716928213136,0.0282956455814914
0.127167018195284,0.141132631381479,0.00460125169969539,0.0361203131348604
0.0841595571652691,0.127849429028322,0.0194629408166624,0.0265771419906107
0.10176601095134,0.135798031168172,0.0495179123763974,0.0466692981055177
0.11212478145287,0.152694812301358,0.0306811123909581,0.040220259870698
0.0437113696517126,0.075364699562991,0.0785760971653048,0.012552015219219
0.05028234894887,0.0643074485602281,0.0168677181933897,0.06011439831501
0.0660149624933458,0.0988632934586345,0.0178825757123791,0.0214482475260886
0.0691822884662587,0.0973030901529012,0.049352497578584,0.0292875482036129
0.117374893791648,0.138505723251911,0.00991477184777612,0.0227639727053517
0.0851171442485362,0.0894756370551409,0.00816428813327907,0.0147849911747935
0.102155899676019,0.0881642413426442,0.0533444770169995,0.037244273238032
0.104593782397252,0.135751479475371,0.0229267774765008,0.0234554177892029
0.056982308424196,0.106038149184834,-0.000541493598545828,-0.0046712271147441
0.0972672822451686,0.0962932544865147,0.0344466665317789,0.025676316810967
0.0988686720527364,0.130031579696895,-0.0277813169295915,0.031907870637809
0.117143752636499,0.114069260601679,0.0154042707201781,-0.00121541541831771
0.0698061914031488,0.105646813814445,0.0154683131900175,-0.00430943375106729
0.0325525458569906,0.149853456820242,0.0345395668974053,0.000412370245892357
0.0774731965386798,0.1286745899755,-0.00542340202312697,0.00976319169547479
0.0908824481441253,0.0871177177797314,0.0483367596873091,-0.0011013247846674
0.0981444705309762,0.136476198423367,0.0398943698494051,0.0133678917586528
0.0990055198599422,0.141995772287957,0.0705537172839058,0.0628403973657109
0.0385596395754653,0.161646648632567,-0.00117809112386213,0.0326990020872914
0.0888264697394475,0.128006474912096,0.050523789817697,0.0404451251294038
0.0698739275950097,0.15645711063822,0.0140771078870852,0.0370869698437534
0.042946807599105,0.054173972685154,0.0800881985701412,0.0429880538168123
0.123446279937899,0.11028684594114,0.00712328937033624,0.00257314167789369
0.0999882158297523,0.107623987648381,0.0449256175301221,0.0445762977308022
0.0956548808320237,0.166432488960839,0.0142282254652518,0.0258082762216663
0.0816225765900537,0.142913653306336,0.0432912344581371,0.0256053853305477
0.116015259931172,0.115590382151761,0.0284922032904801,0.0140573934499069
0.0612730034179395,0.138290515250124,0.0650506583798427,0.0163705483665486
0.0505528137932297,0.120258453666537,0.0469548789403761,0.013138698669019
0.0310587732159544,0.0426517750196478,0.0117467569917742,0.0232532543051933
0.0859002596430936,0.149287752172281,0.0110784190953884,0.0303003454737139
0.160307334743567,0.0980005140790791,0.0516551253695395,-0.000672212013539064
0.103733408638679,0.112648419501971,0.0278425590041019,0.0467178634016518
0.0933244091490214,0.107297610853394,0.0128549102512576,0.0297498863219829
0.053405196702785,0.11777586951413,0.0151327400435701,0.0220992575927681
0.117189887860843,0.103559699338294,0.0285739610131266,0.0204134266492865
0.107366371279941,0.13044658093285,0.0144455196772175,0.0151728863693148
0.0598101835573606,0.137584768191481,0.00833979293028619,0.0379131833127726
0.0470916774090994,0.107332864134828,0.00691913852356996,0.0348893070412611
0.12607455518783,0.0956870512849162,-0.0384853183612119,0.0155136537286286
0.0851855082118728,0.157504815349921,0.0500741280182384,0.025310785214267
0.106282359912381,0.151048383229418,0.00311245561563533,0.0244808243270993
0.0888248494927347,0.048102565862062,0.0102877453157891,0.0137086448715096
0.103228335910307,0.1410233915678,0.0481515297981931,0.0372084097505218
0.103597485004429,0.111397941205892,-0.0251705367885642,0.0145343821838914
0.0881299823599764,0.116662856606606,-0.0226770101727731,0.0262607120894196
0.0686276621252477,0.113986849933587,0.0435486036574397,-0.00668918293498721
0.0890926323028661,0.110362735455817,-0.0187447504631206,0.00251743332900567
0.0824849720776514,0.120247300378287,0.00066329005289878,0.0525035267999718
0.111247302161637,0.106445159320491,0.0109576747215233,-0.0116114981371978
0.0875853070309082,0.130079598677125,0.0392325411211808,0.0189186740364007
0.0946584121350164,0.115370647664855,-0.00916378046378885,0.0170604437252998
0.0934941631180479,0.0795269561916055,0.025398627354452,-0.0150122186498488
0.104303077274486,0.102073841385592,0.0417143247817569,0.0303960017838238
0.106570396109902,0.0760742007451972,0.0646253603927021,0.00693032487625911
0.0604007687422907,0.0607773270342226,0.0529314048326579,0.0152878871749854
0.0737672314634608,0.106320277860182,-0.00792409007241024,0.04556471787266
0.106055929114399,0.121224734785399,0.0319081276155416,0.00778744378656171
0.0946761398983998,0.129681778273576,0.0086578538934885,0.0336249805410631
0.12360735908321,0.0991589552343567,0.00145921124527504,0.00912679035392572
0.0777292656122349,0.127725441295144,-0.030272817466649,0.0448222812255762
0.116458626624297,0.0833568807378861,0.0122643984154783,0.0194129484726446
0.0542001364115968,0.0788917865580971,0.0229223351732364,0.0157296814932639
0.0609460143466756,0.105333914173636,0.0408165185741276,0.0408899448991691
0.0690162327427077,0.11642330751473,0.0808860634519917,0.0490924107647827
0.0394367349620773,0.160835837891291,-0.0353073648875054,0.0465342089223848
0.10481036915538,0.0896674671983959,0.00576514406456941,0.0441100867117957
0.0681724707655619,0.162984082540656,0.0495861804476686,0.0509318859837486
0.0556784039686685,0.138398718780516,0.0685949810492887,0.0437343556685548
0.106418825143094,0.120040721345614,0.0105038113528223,0.0208915489779745
0.0834669946330997,0.0569820765818212,0.0250611969158409,0.0164033919019381
0.10067800419406,0.0490402288920242,0.0357266094176732,0.00792854047550173
0.0743208257853942,0.132289808553674,0.00751515297467231,0.037461125712476
0.0913425959478867,0.106622660525806,-0.00446417855053949,0.0432209064009409
0.0676250882310802,0.0457015552954801,0.0277874214636767,0.00749515386469657
0.0959571412559163,0.139894891070179,0.0554301266971045,0.0163686114048552
0.109838107854219,0.152981002591827,0.0685956222401746,0.0212297844385655
0.10808984219823,0.138975542355466,0.00417583322590964,0.0272302687070093
0.0997161095716838,0.075311217633959,0.0329049423569385,0.0265616558121695
0.0588485467697594,0.129257657846242,-0.0284992911895632,-0.0124078305487998
0.0933123391823485,0.0635421033002057,0.0637870129421906,0.0073220011697539
0.0842214244198528,0.136406588536659,0.0344582929342592,0.0164763906786811
0.109311167617505,0.141986721950266,0.0559080085297095,0.0283103925072153
0.0870214848128784,0.12818879321677,0.0135249150998117,-0.00149557090161034
0.116072878035742,0.0572829703440206,-0.00139782866344107,0.0306318220138249
0.0699939650464794,0.127809705851279,0.0398496735654861,0.0136077860921107
0.139459161947864,0.123667160244741,-0.00724810439975054,0.0287851968323828
0.0567633509515452,0.1023958915493,0.0733006222336466,0.0206388370137076
0.0529421900342724,0.187492802876139,-0.00153123369246577,0.0180562874056912
0.065646088895866,0.170582365735704,0.0548629641132113,-0.00443198144191781
0.0903607768698333,0.0783058512275412,0.0225334314745931,0.0234546482432563
0.0482469698687361,0.128690680117149,0.0328453618163843,0.0361304856352931
0.0493264175035466,0.163578577701877,-0.0203543917875754,0.0429244429158099
0.0984165469634141,0.0561676669502715,-0.00313862067796267,-0.00898543997192325
0.118105295907795,0.124198331582272,-0.0153357256346103,0.00355268731129399
0.100251874665918,0.0448803725931695,0.00633069031359224,0.0193891230092892
0.0920103724347725,0.170003795498405,0.0676844713946267,0.0011442870928885
0.105647740033219,0.0568766913783352,-0.0388266130945726,0.00604448842313576
0.116338073683706,0.129057039196464,0.058711507263588,0.000209204076903058
0.0648309142666939,0.144020131260726,0.0203968434858908,0.00500121024807609
0.105828420790389,0.136219953268877,0.0870448324203262,0.0294608855151141
0.0614228199388684,0.0994272980538577,0.0316089515113037,0.0378507903235475
0.0667003578292676,0.0936136804330711,0.0772371167779554,0.0505690682231633
0.0633625107115703,0.134664730931804,0.0539525685921951,0.020323862508893
0.0841783822550103,0.0273897174585415,0.0510777857748388,0.0340875295450369
0.106218414366334,0.0987558442872373,0.037592926979055,0.0300695269099683
0.066693640084306,0.109517723065726,-0.00735438514990816,0.00402798205497812
0.102266836437142,0.108916951720149,0.00688119715004565,0.0200872121527014
0.144783972831893,0.0789069918520976,0.0107565031163792,0.0355792411589597
0.107887563879153,0.108007312692645,0.0184814707728107,0.0129922559442499
0.0777372541020664,0.11073682572495,0.0297645138752002,0.0192732318449014
0.0980589669453492,0.0967163918692742,0.0187831699293843,0.040677379225853
0.0855976308647715,0.156733920052355,0.0387049067859797,0.0117983317084572
0.107660911209463,0.150346766987748,0.0269582336425287,0.0252738405847321
0.090539626399986,0.100333140571729,0.00881000679720478,0.0483809146661985
0.102370499923275,0.111550578299932,0.0420363324471847,0.0241426766861362
0.073241414188042,0.105594047306774,0.0104721144990624,0.0155730467063265
0.057094495806355,0.163436237125361,-0.0279539939672944,0.0363549915226921
0.080787349906405,0.102363882096589,0.030093665662832,0.0242660368393559
0.0835231463696653,0.0921880042863009,-0.0342994433742327,0.0162182978677128
0.111325735384874,0.0804240520089852,-0.0396563180295119,0.0414197489230933
0.101100347626178,0.119526145092952,0.0564455257937131,0.0257423137341576
0.0659411548161124,0.0748388944903803,0.0340001643638578,0.0292177887641775
0.0959184598279255,0.149218385855327,-0.00688831200892037,-0.00610419508038307
0.0860162018947708,0.134617490407007,0.093798569132565,0.0360055016552485
0.103208208084127,0.103301528042177,0.0638119516210025,0.0414263371534049
0.100724232240605,0.0796350057695885,0.0408323205734273,0.0101495189607962
0.07331955436815,0.0731294371456677,0.0213758019196957,0.0237000026915933
0.0227320582754674,0.1879600076376,-0.0210570577328788,0.0318753985973854
0.078261833909789,0.162544977632211,0.022679945149095,0.032886089495524
0.11155337949903,0.138918583106527,0.012672436845971,0.0164732782878176
0.102381561475205,0.119468166920851,0.115841389992289,0.0378108035246263
0.092357425106695,0.0833696064024216,0.0831739348157776,0.031948253138093
0.0892500176406463,0.101128894673923,0.00167402355601354,0.0262823638310502
0.113149814907432,0.103092018564953,-0.0191545953656391,-0.00334374058028208
